4.0263,1.2621,1.5065,1.7069,4.0357,-1.7437,-0.61484,-1.6772,0.060986,0.49067,0.050759,0.66052,1
9.3496,4.3069,8.041,7.6043,4.3044,-1.9797,-1.3948,-0.92983,0.2617,0.55187,0.68643,0.62364,-1
0.52249,8.5214,4.2786,1.0343,4.443,-1.859,-1.3137,-1.2703,0.15742,0.27829,0.86889,0.404,1
2.473,7.6337,8.0817,4.2515,4.1058,-1.2017,-0.95911,-1.945,0.7618,0.88853,0.34241,0.087332,-1
8.094,3.3613,6.2884,4.1089,4.1341,-1.6572,-0.99165,-1.4853,0.92635,0.64952,0.94221,0.8986,-1
5.4013,9.213,4.9667,4.152,5.4577,-1.8823,-1.6321,-1.9433,0.85582,0.69359,0.89312,0.15011,-1
7.6111,2.4374,6.1246,9.1165,3.2267,-0.55972,-1.8793,-0.78775,0.71992,0.98635,0.49517,0.54259,-1
1.0187,7.5416,9.1343,2.1814,4.8388,-1.1003,-1.7738,-1.9647,0.3537,0.096928,0.3663,0.11463,1
5.6013,5.6623,2.2393,2.1636,4.2772,-1.5616,-1.3688,-1.3468,0.58183,0.37546,0.68472,0.23122,1
5.5259,5.5108,9.7924,7.3214,4.3893,-1.6576,-1.4097,-1.3219,0.89068,0.89236,0.97055,0.35252,-1
9.9523,8.3476,1.7872,8.6587,2.525,-0.60689,-0.6364,-1.2817,0.27815,0.095874,0.77222,0.2582,1
5.5523,1.3648,7.0963,5.1565,3.6753,-0.75051,-1.0395,-1.8853,0.78692,0.41695,0.94046,0.86846,-1
6.1925,2.5339,1.6624,5.1639,3.4624,-1.356,-1.4328,-0.67359,0.16828,0.40849,0.32854,0.25359,1
0.61944,4.8826,3.3604,4.208,3.9812,-1.4385,-1.8378,-0.70489,0.91692,0.9664,0.60126,0.14351,1
4.469,7.2642,8.3044,4.9308,4.4984,-1.7245,-0.85089,-1.923,0.57726,0.22128,0.65191,0.48107,-1
4.7064,1.2548,3.8403,4.4274,5.2594,-1.3572,-1.9698,-1.9324,0.40831,0.15099,0.89405,0.41507,-1
0.87181,3.5336,2.8282,4.2412,3.6645,-0.73621,-0.97916,-1.9491,0.52545,0.81798,0.69682,0.49363,-1
9.0755,1.9692,5.026,5.2195,4.1251,-1.7057,-0.69806,-1.7213,0.41764,0.68816,0.87712,0.9036,-1
8.0833,3.255,1.4585,6.8503,4.6805,-1.9739,-1.2121,-1.4945,0.81505,0.45935,0.77095,0.77414,-1
4.9786,5.6384,1.7246,5.6211,4.0487,-0.51185,-1.5946,-1.9423,0.32428,0.83529,0.35439,0.95427,-1
2.4258,5.0224,2.9,2.5598,2.8097,-0.9141,-1.2729,-0.62279,0.32734,0.47912,0.78985,0.2129,1
9.9585,4.2619,4.1704,8.3024,2.5841,-0.50027,-1.124,-0.95988,0.38387,0.43769,0.53865,0.88051,-1
3.7449,8.3059,5.1098,1.1259,4.589,-1.7231,-1.2775,-1.5884,0.64722,0.59066,0.96279,0.98685,-1
9.1479,4.0371,0.73107,5.6334,4.1594,-1.1408,-1.2766,-1.742,0.10864,0.88932,0.17351,0.092276,1
5.0916,0.75173,9.3006,2.5857,3.9476,-1.3749,-0.60369,-1.969,0.90047,0.90962,0.087716,0.82234,1
8.363,9.7817,2.6962,7.9204,2.6762,-0.58339,-0.5781,-1.5147,0.48137,0.84339,0.46735,0.45505,-1
6.2933,7.2354,6.1121,5.2238,3.052,-0.53087,-1.6231,-0.89796,0.11682,0.39883,0.14185,0.51542,1
9.8082,6.1635,1.0065,5.6868,3.0545,-1.0844,-1.1652,-0.80487,0.2461,0.07181,0.60944,0.17783,1
1.9728,6.7782,2.3596,8.9224,2.3259,-0.68962,-0.73977,-0.89653,0.59546,0.88328,0.50613,0.6891,-1
2.2959,9.1365,8.7683,2.9264,4.2313,-1.2569,-1.7685,-1.2059,0.62107,0.47787,0.48538,0.74431,-1
0.80279,2.1963,9.6065,1.0725,3.4164,-1.5903,-0.64221,-1.1839,0.63102,0.42667,0.87788,0.9575,1
8.9089,8.6935,5.9392,9.0532,4.1508,-1.4537,-0.96861,-1.7285,0.41995,0.12189,0.7308,0.41211,-1
8.29,7.4257,4.2052,1.7085,4.1698,-1.1741,-1.8909,-1.1048,0.32066,0.81779,0.99257,0.63455,-1
2.7721,2.8752,6.0963,4.5878,2.8509,-0.67074,-0.85309,-1.3271,0.30164,0.15139,0.46671,0.92386,-1
5.9079,0.54027,3.5969,4.8741,5.254,-1.9915,-1.3732,-1.8893,0.4659,0.27211,0.14769,0.15686,1
8.7351,5.8204,5.4213,3.5442,4.036,-0.69874,-1.4382,-1.899,0.82392,0.64608,0.087389,0.31276,-1
1.0318,8.8498,1.7638,3.2693,4.6217,-1.0211,-1.9272,-1.6734,0.25726,0.53158,0.64361,0.67875,1
9.1155,9.9979,2.2166,5.3473,4.1684,-1.1577,-1.087,-1.9237,0.11071,0.71272,0.40916,0.91579,-1
5.049,6.4797,5.7758,7.0897,2.1519,-0.80228,-0.54387,-0.80577,0.45301,0.22048,0.8364,0.34817,-1
6.0445,6.3579,2.8413,2.7455,4.3639,-1.7333,-1.3129,-1.3177,0.7997,0.45309,0.98068,0.36049,-1
2.4095,3.1144,3.7808,6.1184,4.86,-1.6809,-1.8679,-1.3112,0.10734,0.1535,0.27385,0.99067,-1
1.4978,1.023,3.6146,4.605,3.9953,-1.3684,-1.1382,-1.4887,0.3934,0.90828,0.15124,0.59834,1
4.2872,8.6854,8.4573,3.0902,3.3235,-0.95577,-1.7487,-0.6191,0.3086,0.72739,0.98741,0.26273,-1
4.5278,2.1687,6.8826,8.5317,4.7328,-1.657,-1.2971,-1.7787,0.92879,0.94604,0.88159,0.10196,-1
6.5779,7.7918,0.50804,4.5338,4.0007,-1.617,-0.90151,-1.4822,0.10772,0.7904,0.63918,0.51012,1
9.1253,4.8543,1.4228,0.56022,3.4769,-0.51217,-1.3344,-1.6303,0.89532,0.31523,0.75911,0.70828,1
4.9513,4.0197,9.3318,5.1445,3.4104,-1.5358,-0.99676,-0.87779,0.062751,0.83998,0.44175,0.79493,-1
7.0642,2.0556,7.5129,2.0343,3.9312,-1.5601,-0.64376,-1.7273,0.097531,0.14485,0.5772,0.43469,1
3.8989,6.908,2.6681,9.7161,2.3228,-0.53651,-0.63891,-1.1473,0.41103,0.32423,0.52495,0.48417,1
6.6753,3.561,3.6412,0.99494,4.9893,-1.9396,-1.7548,-1.2949,0.9478,0.60245,0.99765,0.41485,-1
1.4256,1.3853,2.5041,3.284,3.274,-0.89752,-1.8597,-0.51677,0.62871,0.64705,0.62095,0.33335,1
7.7708,4.4153,1.6876,6.6781,4.2475,-1.7596,-1.6284,-0.85947,0.3631,0.40221,0.34379,0.52391,-1
3.2971,0.53113,1.6954,3.8927,3.9853,-0.65773,-1.6606,-1.667,0.59644,0.50411,0.66777,0.066317,1
7.7124,5.6364,5.3778,7.6936,4.1232,-1.4193,-1.4094,-1.2944,0.49812,0.93996,0.97855,0.47538,-1
6.3355,6.6595,3.5851,0.75089,3.7826,-0.84559,-1.6923,-1.2447,0.15484,0.54832,0.24313,0.58944,1
6.2308,8.5162,5.9299,4.0261,2.757,-1.2228,-0.70638,-0.82782,0.10483,0.19489,0.91023,0.29538,-1
2.7038,4.8899,0.66087,5.4129,4.7644,-1.464,-1.6841,-1.6163,0.96103,0.20418,0.59986,0.20393,1
1.4822,3.1213,5.2209,1.6093,4.3946,-1.9245,-0.882,-1.588,0.097309,0.096599,0.38333,0.98851,1
1.2508,5.1187,6.0859,8.0232,4.9922,-1.3435,-1.986,-1.6628,0.50764,0.48184,0.17579,0.33986,1
4.7424,3.71,6.9743,0.72206,3.2803,-0.53145,-1.4698,-1.2791,0.50538,0.11888,0.98992,0.059455,-1
5.2061,1.1032,4.0626,3.4816,3.737,-1.0909,-1.8831,-0.76302,0.25016,0.13282,0.28296,0.23072,1
1.853,7.1898,1.0658,1.5961,4.2212,-1.8768,-1.3615,-0.98288,0.3456,0.2135,0.64454,0.87787,1
6.6696,0.56117,3.1254,2.8588,3.4742,-1.0519,-1.3992,-1.0231,0.74508,0.19769,0.48627,0.23662,1
8.3015,2.4006,0.67932,4.2468,3.442,-1.3831,-0.70603,-1.3529,0.68608,0.44743,0.43111,0.16383,1
7.4001,5.2487,9.9325,9.2364,3.0973,-0.67784,-0.89589,-1.5235,0.7706,0.67471,0.090245,0.57098,-1
3.0328,2.539,3.8864,9.3191,2.9423,-0.69794,-1.1855,-1.0589,0.25717,0.10554,0.49095,0.62421,1
4.0563,7.7346,6.443,4.8734,4.5808,-1.3401,-1.4932,-1.7475,0.47695,0.050958,0.79493,0.7364,-1
8.4121,1.7607,3.4171,1.7798,2.9786,-1.4817,-0.85355,-0.64333,0.90356,0.69117,0.26045,0.17334,1
5.4469,6.4231,1.4593,3.1696,4.0649,-1.9237,-0.53649,-1.6047,0.51779,0.86448,0.42461,0.40983,-1
0.74842,1.9972,7.7494,3.7351,4.2583,-0.79232,-1.7341,-1.7319,0.67912,0.53804,0.07367,0.93678,1
2.8653,1.2556,7.4514,9.3181,2.8313,-1.1498,-0.70583,-0.97575,0.29116,0.74999,0.59335,0.34765,1
7.5235,9.3081,7.8824,9.2999,4.0131,-1.764,-0.76061,-1.4884,0.12733,0.92838,0.86503,0.73076,-1
6.6091,9.752,2.4031,2.7287,3.6087,-1.819,-1.1594,-0.63032,0.12417,0.23142,0.59636,0.43045,1
3.8756,5.0279,8.9821,8.4349,4.1967,-1.0401,-1.3936,-1.763,0.40165,0.17136,0.83933,0.46344,-1
4.6145,1.4515,1.4426,5.0419,4.4821,-1.6943,-1.3117,-1.4762,0.62916,0.19815,0.14845,0.38678,1
1.3599,8.5796,9.448,4.6499,3.2215,-0.74424,-0.7889,-1.6884,0.49229,0.77421,0.81031,0.1216,-1
7.6029,6.745,1.8368,8.1426,5.5481,-1.8915,-1.757,-1.8995,0.79726,0.33217,0.2269,0.71687,-1
1.7258,2.2183,6.6177,5.4715,2.6793,-0.79349,-1.3196,-0.56625,0.39414,0.13566,0.38088,0.60181,1
5.6748,8.6406,3.8833,6.5534,3.6301,-0.97903,-0.83887,-1.8122,0.39819,0.38792,0.45439,0.93737,-1
0.89741,9.2192,2.1022,7.3451,4.6088,-1.9411,-1.18,-1.4878,0.37381,0.68618,0.80667,0.99881,-1
9.2744,2.8693,5.9741,7.1525,3.9766,-1.252,-0.9468,-1.7778,0.39399,0.15097,0.29153,0.73921,-1
8.8346,9.043,7.1362,2.6735,4.9991,-1.8047,-1.3217,-1.8728,0.15256,0.11722,0.44256,0.40528,1
3.8026,7.6833,7.5854,8.7846,4.8818,-1.2173,-1.9268,-1.7378,0.94352,0.64132,0.81403,0.66156,-1
3.5639,2.565,9.5471,5.8057,4.3192,-0.66774,-1.7175,-1.934,0.23857,0.15447,0.18858,0.55941,1
5.5661,7.5092,5.0366,4.8192,2.3384,-0.57487,-0.95859,-0.80496,0.12845,0.93627,0.19845,0.093602,-1
9.5987,1.7716,6.3669,9.2993,3.8677,-1.2568,-1.5646,-1.0463,0.83825,0.79659,0.74113,0.35478,-1
2.3957,1.4736,7.2608,9.0071,3.7145,-1.5978,-1.4373,-0.67941,0.21279,0.90172,0.83982,0.75963,-1
6.817,2.472,2.6264,0.79797,4.2588,-1.7635,-0.65898,-1.8364,0.43223,0.85231,0.62766,0.40131,1
6.4061,3.1429,4.3659,8.3519,2.8898,-1.1776,-0.62683,-1.0853,0.6042,0.12067,0.38943,0.97573,-1
1.7197,1.0606,2.4218,4.9758,3.0998,-0.60268,-1.6304,-0.86675,0.82114,0.33653,0.83464,0.69638,-1
3.7182,8.1397,1.8741,4.4029,3.0097,-0.61428,-0.81656,-1.5789,0.21154,0.62732,0.16121,0.80813,-1
4.9934,9.4014,4.6875,3.132,3.6324,-0.67886,-1.6064,-1.3471,0.2841,0.40109,0.15107,0.20199,1
6.755,2.479,4.0461,6.9888,3.2798,-1.7497,-0.93323,-0.59694,0.81175,0.42966,0.60987,0.75356,-1
8.2722,2.7708,7.4792,8.8606,3.0024,-0.57032,-0.57481,-1.8572,0.32574,0.20139,0.35383,0.24229,1
5.8711,9.1419,1.2002,9.7128,3.7715,-1.2589,-1.7914,-0.72117,0.80907,0.29057,0.88817,0.1928,1
5.7398,4.6905,6.7605,8.5571,3.4611,-1.587,-1.1668,-0.70726,0.42795,0.26813,0.85812,0.74793,-1
3.7902,7.8547,5.1217,2.3372,3.5738,-0.77825,-1.5811,-1.2145,0.61739,0.63833,0.41642,0.51402,-1
2.4655,6.8832,2.9299,3.123,3.5507,-1.5578,-0.69492,-1.2981,0.37359,0.10952,0.53483,0.084215,1
3.2233,1.6852,1.8426,9.9094,4.7156,-1.7494,-1.7086,-1.2576,0.22979,0.49575,0.92976,0.61606,1
8.1749,2.5885,2.4559,8.6784,4.2867,-1.0159,-1.5461,-1.7247,0.09484,0.37296,0.71238,0.96957,-1
6.1992,9.1426,2.2459,5.5897,3.9967,-1.4477,-1.3931,-1.1559,0.99444,0.55398,0.26829,0.62411,-1
2.3873,7.8728,2.7587,5.6627,5.1,-1.9623,-1.4212,-1.7166,0.30878,0.25345,0.066956,0.46083,1
4.8692,6.092,3.0038,9.2582,3.0906,-0.89118,-1.2111,-0.98833,0.96471,0.11944,0.7574,0.83462,-1
8.6074,3.6929,0.72984,3.8065,3.6305,-0.81728,-0.92894,-1.8843,0.93008,0.89351,0.67598,0.30086,-1
4.0999,2.0218,1.3227,8.8905,3.7563,-1.0331,-0.79568,-1.9276,0.2094,0.86529,0.6238,0.69098,1
9.0329,1.8655,1.3829,0.64737,4.089,-0.83843,-1.6135,-1.637,0.33349,0.30619,0.81234,0.87178,1
4.0765,5.3253,6.0396,8.0068,3.357,-1.2504,-0.89728,-1.2093,0.35247,0.076765,0.19417,0.7218,-1
4.4295,2.657,1.796,7.3409,2.5743,-0.74022,-0.84002,-0.99405,0.14007,0.11934,0.65704,0.7196,1
9.3545,6.363,6.154,4.1465,3.2532,-1.5383,-1.06,-0.65488,0.079955,0.40035,0.082734,0.72665,1
8.7121,9.8234,9.5052,6.1638,3.7936,-1.2323,-1.7449,-0.81647,0.26381,0.072618,0.083006,0.21037,1
